All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,Explicit Track
3458,0.005401873128914027,0.021730843399396196,0.01781700601804567,0.0065255650234298055,0.15806368807725485,0.10193350231371429,0.10904675268893269,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.20126116670199237,0.0912047047984501,0.04645603298440216,0.03514083141038192,0.049666789308991585,8.98380340583249e-06,0.114988705543999,0.046927372109215035,0.005933587831489491,0.011598792572359793,0.03265837124888489
3455,0.03155342544836012,6.542149163860235e-07,6.775171030723707e-06,7.623595260613614e-09,0.6584417829700242,0.024938596333445313,0.047177660912049925,0.02139391658260878,0.0001880174625565032,0.0005811489375585267,0.0457141926625027,0.0912047047984501,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,6.597070094670504e-07,0.03265837124888489
3471,0.005401873128914027,0.0959963254880593,0.10724756983084092,0.07626125531880612,0.6947980869280048,0.0003789499846511272,0.0009645303632155488,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.048313175477891816,0.010811054049645349,0.008313371847259407,0.01746738951013431,0.04105166601936946,0.114988705543999,0.012311059736138892,0.0007229179539702559,0.004684661368888769,0.9704980811106045
3452,0.005401873128914027,0.03107320127271619,0.11784732490840816,0.02974377710028496,0.6584417829700242,0.0013380989386252797,0.0040234690565994005,0.0007825641208056905,0.0012426906299972857,0.0010341713140287322,0.0038243768652096418,0.027624331466541644,0.01089205258154696,0.056361843032267156,0.003204819357862064,0.0001603806012172867,0.03838927632560024,0.010575551894750545,0.0008300463006069019,0.0009851973485310657,0.9704980811106045
3476,0.005401873128914027,0.215728825421752,0.42028926592715676,0.2765888656026595,0.6584417829700242,0.02000173145764231,0.040343451190135236,0.017003776620134654,0.006753870080994282,0.005771721999690496,0.00435776853277557,0.30864779595404823,0.035304672602809076,0.01549950683387347,0.13790687079598882,0.009975673395715234,0.114988705543999,0.2507349221657121,0.06071426304161976,0.04347181651125804,0.03265837124888489
3461,0.005401873128914027,0.06056036930713709,0.016041911207996057,0.06662572465655923,0.7158464947260735,0.0025085902097706594,0.03729995114518341,0.010081562006563216,0.003962744228463805,0.0021599752962228763,0.0457141926625027,0.06038166781784609,0.006067015035352484,0.00042271382274200367,0.049666789308991585,0.0018967858918351316,0.08144647290803605,0.000967887217151826,0.0001282895015278354,0.0014575703158270416,0.03265837124888489
3473,0.03155342544836012,0.012049031133529418,0.024754781153506746,0.026802189998191416,0.6584417829700242,0.024938596333445313,0.047177660912049925,0.0006573193626414769,5.820333016736e-05,8.079120291411385e-05,0.0457141926625027,0.046589105143612634,0.013149886658304317,0.03514083141038192,0.01588265949321517,0.000853357584484735,0.05274167518641218,0.0019351902678947592,0.0002864691343394757,0.0012498763504327599,0.03265837124888489
3465,0.005401873128914027,0.11820306878137993,0.15074078026257173,0.07467816239777288,0.6737496791299362,0.011717198688429645,0.030769354712961983,0.0005185781006661562,0.00034429082974284645,0.0002309281791469617,0.0024349214413993607,0.1793425208831096,0.011346544343883767,0.006199802733549388,0.0586703699500319,0.00408233985711686,0.0718782070008281,0.24576761034495745,0.033460547142820866,0.06385188127191985,0.03265837124888489
3464,0.03155342544836012,0.012930492891364132,0.016700796590733938,0.00990325989240675,0.6584417829700242,0.07920497766157761,0.09140482296315679,0.0017626806937687807,0.00014291326624024954,0.00019696959960468555,0.021761953380312872,0.0034873467866331025,0.00027786996360690963,0.03514083141038192,3.535932402378718e-05,1.784311992844328e-05,0.114988705543999,0.05704942737130292,0.023100021082352516,0.0021875611451716574,0.03265837124888489
3472,0.005401873128914027,0.01226434398313493,0.0016785486228617984,0.036620374379287356,0.6584417829700242,0.0016742329910081,0.0032173373004775354,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.013831768792308193,0.0004190549046298536,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,5.5820312407939596e-05,0.03265837124888489
3470,0.005401873128914027,0.06612400868335978,0.11716811401257811,0.07717565982874516,0.6842738830289705,0.009033202985689834,0.030748716353415632,0.002680629433114905,0.003963444954507789,0.004578510449039548,7.70771714239083e-06,0.0224521204637041,0.0,0.03514083141038192,0.003204819357862064,0.0018938397022655513,0.00011621269676841562,0.0019770972045682596,0.0003166237800594205,0.00621063192733876,0.9704980811106045
3468,0.005401873128914027,0.001942259916863382,0.002271376088050123,0.0008309299536329505,0.6584417829700242,0.024938596333445313,0.047177660912049925,4.0093241027814475e-06,6.692873048233178e-07,1.3197099411069542e-06,0.0457141926625027,0.0912047047984501,0.0003543685770695406,0.03514083141038192,3.535932402378718e-05,4.342517443050208e-05,0.114988705543999,0.05704942737130292,0.023100021082352516,3.8426795875577296e-05,0.03265837124888489
3460,0.005401873128914027,0.06851873610875438,0.10348226853051622,0.03833846592519554,0.6842738830289705,0.008691002065544491,0.016869307219057442,0.01581582787449482,0.006677178684804251,0.005728379017161991,0.001150098754496575,0.09831121517198808,0.0005923017645305178,0.03514083141038192,0.014297929476296033,0.012077758905796813,0.004900345650372394,0.005102139477633792,0.000492261365656292,0.003265508749530277,0.9704980811106045
3469,0.005401873128914027,0.03699737239331876,0.03223626376418339,0.020633737047554536,0.5264108245434559,0.009575433794881532,0.01645946085350947,0.05637778686195307,0.0038007041956368702,0.00397535865103588,0.02999023506301392,0.05348538648072936,0.0029873833536767144,0.03514083141038192,0.04123833976392138,0.002785373264271607,0.114988705543999,9.414986098878926e-07,7.935433084196003e-07,0.011598792572359793,0.03265837124888489
3475,0.005401873128914027,0.01409738831358387,0.05518546183800227,0.0068170265056359544,0.5158866206444215,0.0026570536832888525,0.012021234593087458,0.06995617878685731,0.02769673658683862,0.03721667925537039,0.00013637036345152303,0.005211417120912285,0.0001906840438517052,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.009684478603976372,0.001563163719582548,0.0003994167985711988,0.015532446661027642,0.9704980811106045
3466,0.005401873128914027,0.14247070584370072,0.11246106393898281,0.05561036137011757,0.6584417829700242,0.01567013570563136,0.01767697963032429,0.0021351748749458012,0.0007882143466807014,0.0006106027681940362,0.054940352087956626,0.07245016015780037,0.09168471321457299,0.0009863322530646753,0.004789549374781202,7.016910650929672e-05,0.05274167518641218,0.15813913718024258,0.021469049694856145,0.006799891327601757,0.03265837124888489
3467,0.005401873128914027,0.014817794784650024,0.017637463985731492,0.006730510134820881,0.6584417829700242,0.007795982418101556,0.0088674974628138,0.0019673427032014614,0.00013511445673217815,0.00046593460969104335,0.0006569237922041156,0.010383628123749829,0.002531766611730162,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.0010226459581512263,0.03265837124888489
3459,0.005401873128914027,0.03503126130943235,0.08136472270071868,0.19172721138609264,0.6527012713318676,0.0005820135526354036,0.002521250047784382,8.578088778044027e-06,2.925123339424169e-05,5.657739666644917e-05,0.0007502367326612615,0.05176131614645018,0.006220574752082619,0.025926447794842895,0.061839829983870186,0.013668099586767868,0.0479575422328082,0.0015563006183225163,0.00010316063009454804,0.0030429099554255537,0.03265837124888489
3456,0.005401873128914027,0.005017967146153251,0.006827678606211815,0.006586656704050732,0.00020062959174016286,0.0003601139494409396,0.0010956465354501376,0.00018207459631875515,3.352515532352747e-05,4.226739399427928e-05,0.020766297320443588,0.013831768792308193,0.04797588043716708,0.0009863322530646753,0.049666789308991585,0.027211749960799364,0.114988705543999,0.019717618180337064,0.00038857170668946426,0.00042002862837240063,0.03265837124888489
3453,0.005401873128914027,0.018116099982237656,0.012039478921596026,0.026332809049793064,0.6584417829700242,0.024938596333445313,0.047177660912049925,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.03796875347221673,0.0027022010226064653,0.03514083141038192,0.011128469442457755,0.03457658452766222,0.06709407404722412,0.012936936309862103,0.0013728299235659085,0.0005259821237963225,0.03265837124888489
3454,0.005401873128914027,0.04096099243934752,0.03303742773856647,0.031055176521622825,0.6842738830289705,0.014471783452555344,0.020082311426939708,0.0007645454723670273,0.00077015428202978,0.0006278504341589035,0.0457141926625027,0.005211417120912285,5.793644990184553e-05,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.008711656574927769,0.0005824607883799866,0.002096808209186559,0.03265837124888489
3457,0.005401873128914027,0.2476380173624897,0.14946874190155338,0.17279055906770566,0.6584417829700242,0.058205447648519044,0.08556888546792119,0.014913263750891928,0.0008494329842129652,0.000841671005122005,0.027499350055843558,0.0912047047984501,0.030757505020221506,0.004368042835000705,0.288456222403307,0.004663818088645408,0.114988705543999,0.05704942737130292,0.023100021082352516,0.03849155180568587,0.03265837124888489
3463,0.03155342544836012,0.11888684458911813,0.12225965504216697,0.03697779520768833,0.6947980869280048,0.013525450716907816,0.03596815106329117,0.004562354418702901,0.004021331852487495,0.0029393165499052294,0.005542203783683981,0.0912047047984501,0.005362777799652382,0.03514083141038192,0.0016200893409429255,0.00033572037623504737,0.00011621269676841562,0.08704711075458482,0.020952453001074987,0.015365508939707884,0.03265837124888489
3478,0.005260232837420005,0.22523975259400586,1.6937927576809267e-06,8.203750859946311e-05,0.6584417829700242,0.024938596333445313,0.047177660912049925,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.0912047047984501,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
3489,0.005260232837420005,0.16784755834085247,0.1965341612592333,0.11961581059403234,0.6737496791299362,0.005431107647773239,0.013996900137654325,0.005144289164202545,0.002712028455596438,0.001840535701688443,0.00412121664009513,0.10865563717766318,0.02756762533679077,0.08792447513033677,0.049666789308991585,0.00333639370503858,0.0479575422328082,0.35825832543836983,0.1853960521749435,0.06686521815450722,0.9704980811106045
3497,0.005260232837420005,0.05240608534141466,0.1115125399946815,0.06102810746004894,0.6584417829700242,0.004136747769859188,0.014132638275323867,0.0006562004814965147,0.0006596744204257679,0.0008814080979056749,0.0674569911465157,0.046589105143612634,0.01580765098632587,0.014372269973228127,0.025391039594730002,0.0009360168749439421,0.03838927632560024,0.007498838289442938,0.0010210257234998857,0.00264636689659018,0.9704980811106045
3496,0.005260232837420005,1.796767050615638e-05,0.00016091031197968802,2.9278417598386585e-05,0.6584417829700242,0.07198434889122872,0.10920073796097564,0.022441504244317755,1.8317964551844355e-08,2.7603379480916344e-08,0.022847111253552075,0.0912047047984501,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
3484,0.03155342544836012,0.03175898550389817,0.07021279118414746,0.016525583586884263,0.7158464947260735,0.00232506733742599,0.007477232727867629,7.163170330143829e-05,5.7294460926165586e-05,6.339393932366897e-05,0.0009399908599975919,0.03624468313793755,0.002126773952222116,0.00028180921516133574,3.535932402378718e-05,2.8652730954860665e-05,0.004900345650372394,0.0020485868747765396,0.0008792459857289171,0.0017762588481382762,0.03265837124888489
3492,0.005260232837420005,0.30433908061978215,0.00040312267632806057,6.868478150049836e-05,0.263305727067598,0.024938596333445313,0.047177660912049925,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.0912047047984501,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.4630874944749558,0.06040848435344207,0.0964874141415213,0.03265837124888489
3481,0.005260232837420005,0.03956004246337352,0.06314628779910263,0.021134828340439407,0.010724833490774476,0.029773002405888736,0.11994921487090415,0.011225944317621079,0.0035800923007557437,0.0031214964577273153,0.04244404141831131,0.019003979795145735,0.0032466911537228386,0.03514083141038192,0.049666789308991585,0.00047647354553104643,0.114988705543999,0.003330787731984241,0.002148386250327998,0.005423346681647809,0.9704980811106045
3499,0.005260232837420005,0.10679778909617542,0.0996119520792153,0.02665516896359048,0.7263706986251078,0.017419374291702698,0.020069408440100467,0.0035458508985046827,0.0010657925979229278,0.0009730323538575821,0.02232100424086027,0.0224521204637041,0.0005315528656043109,0.03514083141038192,0.0016200893409429255,6.819806419161985e-05,0.114988705543999,0.1292931987306705,0.025183625921568295,0.0037379590617859838,0.03265837124888489
3495,0.005260232837420005,0.08411787885028581,0.08373772635422966,0.03375817939823784,0.7158464947260735,0.0057952578642174336,0.015336547931691329,0.0007458974532843229,0.0009274779075837074,0.0006608676175513897,0.004363747922577527,0.017279909460866556,0.00038249306731315497,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.004900345650372394,0.009573446190748926,0.004732692291414496,0.001322689805463868,0.03265837124888489
3494,0.03155342544836012,0.0018926421181513873,0.0007706757047448217,0.14001498105081067,0.7053222908270391,0.0005623595795541346,0.0010795178019010847,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.0912047047984501,0.030084259019234432,0.03514083141038192,3.535932402378718e-05,0.0007037243508522549,0.114988705543999,0.05704942737130292,0.023100021082352516,0.00010526194048985984,0.03265837124888489
